places=576   b=4   r=29   d=13   w=2   n=511   l=32   m=1024   z=2
[715] 151102543 ns 0.676236679881688 Gnodes/s ( nodes: 102181082 )
[716] 170069989 ns 0.600817831534052 Gnodes/s ( nodes: 102181082 )
[717] 157703351 ns 0.647932218003408 Gnodes/s ( nodes: 102181082 )
[718] 144730530 ns 0.706009174429196 Gnodes/s ( nodes: 102181082 )
[719] 181996394 ns 0.561445640510877 Gnodes/s ( nodes: 102181082 )
[720] 148192572 ns 0.689515544679257 Gnodes/s ( nodes: 102181082 )
[721] 143382108 ns 0.712648763679775 Gnodes/s ( nodes: 102181082 )
[722] 155819977 ns 0.655763682983986 Gnodes/s ( nodes: 102181082 )
[723] 149060467 ns 0.685500884684603 Gnodes/s ( nodes: 102181082 )
[724] 158236849 ns 0.645747704442724 Gnodes/s ( nodes: 102181082 )
[725] 175562786 ns 0.582020166847888 Gnodes/s ( nodes: 102181082 )
[726] 148516903 ns 0.688009781620615 Gnodes/s ( nodes: 102181082 )
[727] 165255983 ns 0.618320015681369 Gnodes/s ( nodes: 102181082 )
[728] 162655089 ns 0.628207101469786 Gnodes/s ( nodes: 102181082 )
[729] 145838502 ns 0.700645444095415 Gnodes/s ( nodes: 102181082 )
[730] 184154802 ns 0.554865150896255 Gnodes/s ( nodes: 102181082 )
[731] 148163475 ns 0.689650954798408 Gnodes/s ( nodes: 102181082 )
[732] 217976391 ns 0.468771326707579 Gnodes/s ( nodes: 102181082 )
[733] 188342228 ns 0.542528794976345 Gnodes/s ( nodes: 102181082 )
[734] 187460089 ns 0.545081796050998 Gnodes/s ( nodes: 102181082 )
[735] 141525787 ns 0.72199621119224 Gnodes/s ( nodes: 102181082 )
[736] 168310237 ns 0.607099626388144 Gnodes/s ( nodes: 102181082 )
[737] 165734289 ns 0.616535555898152 Gnodes/s ( nodes: 102181082 )
[738] 148075948 ns 0.69005860425084 Gnodes/s ( nodes: 102181082 )
[739] 157768142 ns 0.647666130212778 Gnodes/s ( nodes: 102181082 )
[740] 153413568 ns 0.666049837260809 Gnodes/s ( nodes: 102181082 )
[741] 155673715 ns 0.656379800533443 Gnodes/s ( nodes: 102181082 )
[742] 147978676 ns 0.690512205961351 Gnodes/s ( nodes: 102181082 )
[743] 177558681 ns 0.575477816260642 Gnodes/s ( nodes: 102181082 )
[744] 153684940 ns 0.664873747551322 Gnodes/s ( nodes: 102181082 )
[745] 141554986 ns 0.721847282723054 Gnodes/s ( nodes: 102181082 )
[746] 152986814 ns 0.667907771450159 Gnodes/s ( nodes: 102181082 )
[747] 150135270 ns 0.680593454156375 Gnodes/s ( nodes: 102181082 )
[748] 200861260 ns 0.508714731750662 Gnodes/s ( nodes: 102181082 )
[749] 178237258 ns 0.573286882588824 Gnodes/s ( nodes: 102181082 )
[750] 141093651 ns 0.724207512356456 Gnodes/s ( nodes: 102181082 )
[751] 172496981 ns 0.592364465787375 Gnodes/s ( nodes: 102181082 )
[752] 148532454 ns 0.687937748608126 Gnodes/s ( nodes: 102181082 )
[753] 177296735 ns 0.576328052516026 Gnodes/s ( nodes: 102181082 )
[754] 146892843 ns 0.695616477380045 Gnodes/s ( nodes: 102181082 )
[755] 133807404 ns 0.763642959548038 Gnodes/s ( nodes: 102181082 )
[756] 160381214 ns 0.637113783164155 Gnodes/s ( nodes: 102181082 )
[757] 146834871 ns 0.695891114311668 Gnodes/s ( nodes: 102181082 )
[758] 141066859 ns 0.72434505683578 Gnodes/s ( nodes: 102181082 )
[759] 146744852 ns 0.696318000988546 Gnodes/s ( nodes: 102181082 )
[760] 143069776 ns 0.714204529124306 Gnodes/s ( nodes: 102181082 )
[761] 176325126 ns 0.579503808209387 Gnodes/s ( nodes: 102181082 )
[762] 157686425 ns 0.648001766797617 Gnodes/s ( nodes: 102181082 )
[763] 162755278 ns 0.627820389333242 Gnodes/s ( nodes: 102181082 )
[764] 145444070 ns 0.702545535201263 Gnodes/s ( nodes: 102181082 )
[765] 186167029 ns 0.548867769705881 Gnodes/s ( nodes: 102181082 )
[766] 142540416 ns 0.716856908850329 Gnodes/s ( nodes: 102181082 )
[767] 137772811 ns 0.741663621859323 Gnodes/s ( nodes: 102181082 )
[768] 171483253 ns 0.595866244734697 Gnodes/s ( nodes: 102181082 )
[769] 185849401 ns 0.549805818314152 Gnodes/s ( nodes: 102181082 )
[770] 167944425 ns 0.608421994359146 Gnodes/s ( nodes: 102181082 )
[771] 150275925 ns 0.679956433473958 Gnodes/s ( nodes: 102181082 )
[772] 141494936 ns 0.722153632409855 Gnodes/s ( nodes: 102181082 )
[773] 160495368 ns 0.636660629358475 Gnodes/s ( nodes: 102181082 )
[774] 140802640 ns 0.7257043049761 Gnodes/s ( nodes: 102181082 )
[775] 150562546 ns 0.678662022625468 Gnodes/s ( nodes: 102181082 )
[776] 148531679 ns 0.687941338089903 Gnodes/s ( nodes: 102181082 )
[777] 150984896 ns 0.676763601572438 Gnodes/s ( nodes: 102181082 )
[778] 178149911 ns 0.573567965464771 Gnodes/s ( nodes: 102181082 )
[779] 185064039 ns 0.552139046311423 Gnodes/s ( nodes: 102181082 )
[780] 167730132 ns 0.609199317866154 Gnodes/s ( nodes: 102181082 )
[781] 153226963 ns 0.666860975375463 Gnodes/s ( nodes: 102181082 )
[782] 152738257 ns 0.668994684154344 Gnodes/s ( nodes: 102181082 )
[783] 145408547 ns 0.702717165587247 Gnodes/s ( nodes: 102181082 )
[784] 146928760 ns 0.695446432679347 Gnodes/s ( nodes: 102181082 )
[785] 179287955 ns 0.569927198957677 Gnodes/s ( nodes: 102181082 )
[786] 144959238 ns 0.704895275456677 Gnodes/s ( nodes: 102181082 )
[787] 145271409 ns 0.703380539249812 Gnodes/s ( nodes: 102181082 )
[788] 139238083 ns 0.733858724555982 Gnodes/s ( nodes: 102181082 )
[789] 161105710 ns 0.634248668157075 Gnodes/s ( nodes: 102181082 )
[790] 143121900 ns 0.713944420804922 Gnodes/s ( nodes: 102181082 )
[791] 184347250 ns 0.554285903369863 Gnodes/s ( nodes: 102181082 )
[792] 144632230 ns 0.706489017005407 Gnodes/s ( nodes: 102181082 )
[793] 145287312 ns 0.703303547938171 Gnodes/s ( nodes: 102181082 )
[794] 191599459 ns 0.53330569164081 Gnodes/s ( nodes: 102181082 )
[795] 143970946 ns 0.709734045923405 Gnodes/s ( nodes: 102181082 )
[796] 183735548 ns 0.556131261001273 Gnodes/s ( nodes: 102181082 )
[797] 181404406 ns 0.563277840120377 Gnodes/s ( nodes: 102181082 )
[798] 145423281 ns 0.70264596767006 Gnodes/s ( nodes: 102181082 )
[799] 166365634 ns 0.614195850087645 Gnodes/s ( nodes: 102181082 )
[800] 175551935 ns 0.582056141961637 Gnodes/s ( nodes: 102181082 )
[801] 162320716 ns 0.629501178395492 Gnodes/s ( nodes: 102181082 )
[802] 142663274 ns 0.716239569827901 Gnodes/s ( nodes: 102181082 )
[803] 153920797 ns 0.663854943526572 Gnodes/s ( nodes: 102181082 )
[804] 160123045 ns 0.638141012119773 Gnodes/s ( nodes: 102181082 )
[805] 153262428 ns 0.66670666342308 Gnodes/s ( nodes: 102181082 )
[806] 185027002 ns 0.552249568417047 Gnodes/s ( nodes: 102181082 )
[807] 152489250 ns 0.670087117616488 Gnodes/s ( nodes: 102181082 )
[808] 144122880 ns 0.708985845966997 Gnodes/s ( nodes: 102181082 )
[809] 175381246 ns 0.582622625454491 Gnodes/s ( nodes: 102181082 )
[810] 160468287 ns 0.636768073681749 Gnodes/s ( nodes: 102181082 )
[811] 138531209 ns 0.737603336732591 Gnodes/s ( nodes: 102181082 )
[812] 206183226 ns 0.495583874509753 Gnodes/s ( nodes: 102181082 )
[813] 175933479 ns 0.580793846519684 Gnodes/s ( nodes: 102181082 )
[814] 195492955 ns 0.522684216420996 Gnodes/s ( nodes: 102181082 )
[815] 158277078 ns 0.645583575911099 Gnodes/s ( nodes: 102181082 )
[816] 177013402 ns 0.577250540611609 Gnodes/s ( nodes: 102181082 )
[817] 152292913 ns 0.670950998225374 Gnodes/s ( nodes: 102181082 )
[818] 143136281 ns 0.713872690320912 Gnodes/s ( nodes: 102181082 )
[819] 185781871 ns 0.550005667668187 Gnodes/s ( nodes: 102181082 )
[820] 162609938 ns 0.628381532252967 Gnodes/s ( nodes: 102181082 )
[821] 139243625 ns 0.733829516432081 Gnodes/s ( nodes: 102181082 )
[822] 166629145 ns 0.613224547242321 Gnodes/s ( nodes: 102181082 )
[823] 159580346 ns 0.640311194713163 Gnodes/s ( nodes: 102181082 )
[824] 171209603 ns 0.596818637562053 Gnodes/s ( nodes: 102181082 )
[825] 154821586 ns 0.659992476759668 Gnodes/s ( nodes: 102181082 )
[826] 183300539 ns 0.557451072197884 Gnodes/s ( nodes: 102181082 )
[827] 169011937 ns 0.604579083665552 Gnodes/s ( nodes: 102181082 )
[828] 172986274 ns 0.590688958362095 Gnodes/s ( nodes: 102181082 )
[829] 160697620 ns 0.635859336311266 Gnodes/s ( nodes: 102181082 )
[830] 157765640 ns 0.647676401528241 Gnodes/s ( nodes: 102181082 )
[831] 422389603 ns 0.241911925090637 Gnodes/s ( nodes: 102181082 )
[832] 175312759 ns 0.582850230541406 Gnodes/s ( nodes: 102181082 )
[833] 160248049 ns 0.637643220230407 Gnodes/s ( nodes: 102181082 )
[834] 152541308 ns 0.669858435985091 Gnodes/s ( nodes: 102181082 )
[835] 147019928 ns 0.695015181887451 Gnodes/s ( nodes: 102181082 )
[836] 146327484 ns 0.69830409986411 Gnodes/s ( nodes: 102181082 )
[837] 141541441 ns 0.721916360876953 Gnodes/s ( nodes: 102181082 )
[838] 170235212 ns 0.600234703499532 Gnodes/s ( nodes: 102181082 )
[839] 141558373 ns 0.721830011425746 Gnodes/s ( nodes: 102181082 )
[840] 162545595 ns 0.628630274477755 Gnodes/s ( nodes: 102181082 )
[841] 138086092 ns 0.739980982299072 Gnodes/s ( nodes: 102181082 )
[842] 166052185 ns 0.615355239077402 Gnodes/s ( nodes: 102181082 )
[843] 170843387 ns 0.59809796442399 Gnodes/s ( nodes: 102181082 )
[844] 173120008 ns 0.590232655257271 Gnodes/s ( nodes: 102181082 )
[845] 139660888 ns 0.731637063628007 Gnodes/s ( nodes: 102181082 )
[846] 149081770 ns 0.685402930217424 Gnodes/s ( nodes: 102181082 )
[847] 141325960 ns 0.723017073437888 Gnodes/s ( nodes: 102181082 )
[848] 146909185 ns 0.695539097844699 Gnodes/s ( nodes: 102181082 )
[849] 138798630 ns 0.736182208714884 Gnodes/s ( nodes: 102181082 )
[850] 187907079 ns 0.54378516521988 Gnodes/s ( nodes: 102181082 )
[851] 195053008 ns 0.52386314391009 Gnodes/s ( nodes: 102181082 )
[852] 162294431 ns 0.629603131607147 Gnodes/s ( nodes: 102181082 )
[853] 160939882 ns 0.63490218043033 Gnodes/s ( nodes: 102181082 )
[854] 188372910 ns 0.542440428403426 Gnodes/s ( nodes: 102181082 )
[855] 146254959 ns 0.698650375335307 Gnodes/s ( nodes: 102181082 )
[856] 145190850 ns 0.703770809248654 Gnodes/s ( nodes: 102181082 )
[857] 193381649 ns 0.528390788517891 Gnodes/s ( nodes: 102181082 )
[858] 174967099 ns 0.584001692798256 Gnodes/s ( nodes: 102181082 )
[859] 195159385 ns 0.523577597869557 Gnodes/s ( nodes: 102181082 )
[860] 152779299 ns 0.668814968184924 Gnodes/s ( nodes: 102181082 )
[861] 144001299 ns 0.709584446179197 Gnodes/s ( nodes: 102181082 )
[862] 162001265 ns 0.630742494510768 Gnodes/s ( nodes: 102181082 )
[863] 159770372 ns 0.639549628137562 Gnodes/s ( nodes: 102181082 )
[864] 140192672 ns 0.728861791007165 Gnodes/s ( nodes: 102181082 )
[865] 171752083 ns 0.594933582261125 Gnodes/s ( nodes: 102181082 )
[866] 163404388 ns 0.625326426362553 Gnodes/s ( nodes: 102181082 )
[867] 139116746 ns 0.734498792834042 Gnodes/s ( nodes: 102181082 )
[868] 143055231 ns 0.714277145167799 Gnodes/s ( nodes: 102181082 )
[869] 142757131 ns 0.715768671478835 Gnodes/s ( nodes: 102181082 )
[870] 143689251 ns 0.711125441109022 Gnodes/s ( nodes: 102181082 )
[871] 151716035 ns 0.67350219111645 Gnodes/s ( nodes: 102181082 )
[872] 161437715 ns 0.632944303008749 Gnodes/s ( nodes: 102181082 )
[873] 165584806 ns 0.617092138272638 Gnodes/s ( nodes: 102181082 )
[874] 155395924 ns 0.657553167224644 Gnodes/s ( nodes: 102181082 )
[875] 170660935 ns 0.598737385330744 Gnodes/s ( nodes: 102181082 )
[876] 155941100 ns 0.655254336412915 Gnodes/s ( nodes: 102181082 )
[877] 170831968 ns 0.598137943361982 Gnodes/s ( nodes: 102181082 )
[878] 157564053 ns 0.648505036869038 Gnodes/s ( nodes: 102181082 )
[879] 153159506 ns 0.667154685129371 Gnodes/s ( nodes: 102181082 )
[880] 194505445 ns 0.525337899923573 Gnodes/s ( nodes: 102181082 )
[881] 147916863 ns 0.690800764210366 Gnodes/s ( nodes: 102181082 )
[882] 160044546 ns 0.638454008923241 Gnodes/s ( nodes: 102181082 )
[883] 156054235 ns 0.654779295159788 Gnodes/s ( nodes: 102181082 )
[884] 152706570 ns 0.669133502245516 Gnodes/s ( nodes: 102181082 )
[885] 162640111 ns 0.628264954885576 Gnodes/s ( nodes: 102181082 )
[886] 179082244 ns 0.570581871868883 Gnodes/s ( nodes: 102181082 )
[887] 168236019 ns 0.607367450842973 Gnodes/s ( nodes: 102181082 )
[888] 197298438 ns 0.517901119926758 Gnodes/s ( nodes: 102181082 )
[889] 165500686 ns 0.617405791296841 Gnodes/s ( nodes: 102181082 )
[890] 166302167 ns 0.614430249727293 Gnodes/s ( nodes: 102181082 )
[891] 175177119 ns 0.583301532661923 Gnodes/s ( nodes: 102181082 )
[892] 182688974 ns 0.559317181342318 Gnodes/s ( nodes: 102181082 )
[893] 154248344 ns 0.662445244793033 Gnodes/s ( nodes: 102181082 )
[894] 146380856 ns 0.698049490843256 Gnodes/s ( nodes: 102181082 )
[895] 144437323 ns 0.707442369310597 Gnodes/s ( nodes: 102181082 )
[896] 162019654 ns 0.630670906135869 Gnodes/s ( nodes: 102181082 )
[897] 162215638 ns 0.629908948729099 Gnodes/s ( nodes: 102181082 )
[898] 141670595 ns 0.721258225816021 Gnodes/s ( nodes: 102181082 )
[899] 152284377 ns 0.67098860705849 Gnodes/s ( nodes: 102181082 )
[900] 148523776 ns 0.687977943679536 Gnodes/s ( nodes: 102181082 )
[901] 161276880 ns 0.633575513117565 Gnodes/s ( nodes: 102181082 )
[902] 157058694 ns 0.650591695356896 Gnodes/s ( nodes: 102181082 )
[903] 155448301 ns 0.657331610205248 Gnodes/s ( nodes: 102181082 )
[904] 165065597 ns 0.619033183516732 Gnodes/s ( nodes: 102181082 )
[905] 155596667 ns 0.656704825174694 Gnodes/s ( nodes: 102181082 )
[906] 148660278 ns 0.68734623246164 Gnodes/s ( nodes: 102181082 )
[907] 144510728 ns 0.707083020161659 Gnodes/s ( nodes: 102181082 )
[908] 146956087 ns 0.695317111975089 Gnodes/s ( nodes: 102181082 )
[909] 141660327 ns 0.72131050495175 Gnodes/s ( nodes: 102181082 )
[910] 160665276 ns 0.635987343027376 Gnodes/s ( nodes: 102181082 )
[911] 173493322 ns 0.588962623010931 Gnodes/s ( nodes: 102181082 )
[912] 175471581 ns 0.582322683922247 Gnodes/s ( nodes: 102181082 )
[913] 194508774 ns 0.525328908813131 Gnodes/s ( nodes: 102181082 )
[914] 143559694 ns 0.711767203961859 Gnodes/s ( nodes: 102181082 )
[915] 147840559 ns 0.691157302780491 Gnodes/s ( nodes: 102181082 )
[916] 167575943 ns 0.609759850791948 Gnodes/s ( nodes: 102181082 )
[917] 166921533 ns 0.612150392843564 Gnodes/s ( nodes: 102181082 )
[918] 149043020 ns 0.68558112952891 Gnodes/s ( nodes: 102181082 )
[919] 187786478 ns 0.54413439715292 Gnodes/s ( nodes: 102181082 )
[920] 167305402 ns 0.610745862228645 Gnodes/s ( nodes: 102181082 )
[921] 183149678 ns 0.557910246503409 Gnodes/s ( nodes: 102181082 )
[922] 191002105 ns 0.534973590997858 Gnodes/s ( nodes: 102181082 )
[923] 146927989 ns 0.695450082012625 Gnodes/s ( nodes: 102181082 )
[924] 152982400 ns 0.667927042587906 Gnodes/s ( nodes: 102181082 )
[925] 149151017 ns 0.685084715178308 Gnodes/s ( nodes: 102181082 )
[926] 143662436 ns 0.711258174683882 Gnodes/s ( nodes: 102181082 )
[927] 150157907 ns 0.680490851540705 Gnodes/s ( nodes: 102181082 )
[928] 152814408 ns 0.668661308428457 Gnodes/s ( nodes: 102181082 )
[929] 348638744 ns 0.293085848198214 Gnodes/s ( nodes: 102181082 )
[930] 172155905 ns 0.593538060747902 Gnodes/s ( nodes: 102181082 )
[931] 148450262 ns 0.688318636985632 Gnodes/s ( nodes: 102181082 )
[932] 147114625 ns 0.69456780384683 Gnodes/s ( nodes: 102181082 )
[933] 183310785 ns 0.557419913945598 Gnodes/s ( nodes: 102181082 )
[934] 141818328 ns 0.72050688681085 Gnodes/s ( nodes: 102181082 )
[935] 142591161 ns 0.716601795534858 Gnodes/s ( nodes: 102181082 )
[936] 147745216 ns 0.691603320678756 Gnodes/s ( nodes: 102181082 )
[937] 156254590 ns 0.653939714666942 Gnodes/s ( nodes: 102181082 )
[938] 164377151 ns 0.621625824382368 Gnodes/s ( nodes: 102181082 )
[939] 142727139 ns 0.715919079692335 Gnodes/s ( nodes: 102181082 )
[940] 134961260 ns 0.75711416742849 Gnodes/s ( nodes: 102181082 )
[941] 173437851 ns 0.58915099219028 Gnodes/s ( nodes: 102181082 )
[942] 147734842 ns 0.691651885341983 Gnodes/s ( nodes: 102181082 )
[943] 136641661 ns 0.747803277947565 Gnodes/s ( nodes: 102181082 )
[944] 158504196 ns 0.644658530049261 Gnodes/s ( nodes: 102181082 )
[945] 172088087 ns 0.593771967492439 Gnodes/s ( nodes: 102181082 )
[946] 163207025 ns 0.626082621137172 Gnodes/s ( nodes: 102181082 )
[947] 159889779 ns 0.639072007223176 Gnodes/s ( nodes: 102181082 )
[948] 151341077 ns 0.675170839441033 Gnodes/s ( nodes: 102181082 )
[949] 159645560 ns 0.640049632448281 Gnodes/s ( nodes: 102181082 )
[950] 184930061 ns 0.552539059617787 Gnodes/s ( nodes: 102181082 )
[951] 146286357 ns 0.698500421334575 Gnodes/s ( nodes: 102181082 )
[952] 151610553 ns 0.673970775635915 Gnodes/s ( nodes: 102181082 )
[953] 150169988 ns 0.680436106847129 Gnodes/s ( nodes: 102181082 )
[954] 220617617 ns 0.463159213618013 Gnodes/s ( nodes: 102181082 )
[955] 139593339 ns 0.731991101667107 Gnodes/s ( nodes: 102181082 )
[956] 148152235 ns 0.68970327717297 Gnodes/s ( nodes: 102181082 )
[957] 158567041 ns 0.644403032027318 Gnodes/s ( nodes: 102181082 )
[958] 149545312 ns 0.683278403270843 Gnodes/s ( nodes: 102181082 )
[959] 166901337 ns 0.612224466482255 Gnodes/s ( nodes: 102181082 )
[960] 161216774 ns 0.633811727308227 Gnodes/s ( nodes: 102181082 )
[961] 152743671 ns 0.668970971635218 Gnodes/s ( nodes: 102181082 )
[962] 153536187 ns 0.665517908165845 Gnodes/s ( nodes: 102181082 )
[963] 150187820 ns 0.680355317761454 Gnodes/s ( nodes: 102181082 )
[964] 141702379 ns 0.721096446799951 Gnodes/s ( nodes: 102181082 )
[965] 143753831 ns 0.71080597497259 Gnodes/s ( nodes: 102181082 )
[966] 151185859 ns 0.675864017149911 Gnodes/s ( nodes: 102181082 )
[967] 150668718 ns 0.678183788621604 Gnodes/s ( nodes: 102181082 )
[968] 155159446 ns 0.658555341838485 Gnodes/s ( nodes: 102181082 )
[969] 144880190 ns 0.705279872976423 Gnodes/s ( nodes: 102181082 )
[970] 160740286 ns 0.635690557375268 Gnodes/s ( nodes: 102181082 )
[971] 146479772 ns 0.697578106552487 Gnodes/s ( nodes: 102181082 )
[972] 136867253 ns 0.74657070818832 Gnodes/s ( nodes: 102181082 )
[973] 147030574 ns 0.694964858125358 Gnodes/s ( nodes: 102181082 )
[974] 142939561 ns 0.71485515476013 Gnodes/s ( nodes: 102181082 )
[975] 153446415 ns 0.66590726150233 Gnodes/s ( nodes: 102181082 )
[976] 164831522 ns 0.619912264111715 Gnodes/s ( nodes: 102181082 )
[977] 158516253 ns 0.644609496289317 Gnodes/s ( nodes: 102181082 )
[978] 145933532 ns 0.700189192981364 Gnodes/s ( nodes: 102181082 )
[979] 144041427 ns 0.709386765517118 Gnodes/s ( nodes: 102181082 )
[980] 158749090 ns 0.643664048719901 Gnodes/s ( nodes: 102181082 )
[981] 158617383 ns 0.644198511332141 Gnodes/s ( nodes: 102181082 )
[982] 166519611 ns 0.613627916774319 Gnodes/s ( nodes: 102181082 )
[983] 176443199 ns 0.579116013420274 Gnodes/s ( nodes: 102181082 )
[984] 150165522 ns 0.680456343367554 Gnodes/s ( nodes: 102181082 )
[985] 173484258 ns 0.588993394432364 Gnodes/s ( nodes: 102181082 )
[986] 152744694 ns 0.668966491235368 Gnodes/s ( nodes: 102181082 )
[987] 168821675 ns 0.605260444193555 Gnodes/s ( nodes: 102181082 )
[988] 155446808 ns 0.657337923593774 Gnodes/s ( nodes: 102181082 )
[989] 157873559 ns 0.647233663744795 Gnodes/s ( nodes: 102181082 )
[990] 164731446 ns 0.620288867008428 Gnodes/s ( nodes: 102181082 )
[991] 144940802 ns 0.704984935849879 Gnodes/s ( nodes: 102181082 )
[992] 373263490 ns 0.273750540134531 Gnodes/s ( nodes: 102181082 )
[993] 148763997 ns 0.686867011243319 Gnodes/s ( nodes: 102181082 )
[994] 150541066 ns 0.678758857732547 Gnodes/s ( nodes: 102181082 )
[995] 156496652 ns 0.652928230055682 Gnodes/s ( nodes: 102181082 )
[996] 164906816 ns 0.619629221390097 Gnodes/s ( nodes: 102181082 )
[997] 174430626 ns 0.585797828874386 Gnodes/s ( nodes: 102181082 )
[998] 167691775 ns 0.609338663151487 Gnodes/s ( nodes: 102181082 )
[999] 198720254 ns 0.514195608868334 Gnodes/s ( nodes: 102181082 )
[1000] 147119226 ns 0.694546081964841 Gnodes/s ( nodes: 102181082 )
[1001] 148470074 ns 0.688226787035884 Gnodes/s ( nodes: 102181082 )
[1002] 167111666 ns 0.611453912499442 Gnodes/s ( nodes: 102181082 )
[1003] 179922680 ns 0.567916629521081 Gnodes/s ( nodes: 102181082 )
[1004] 176450639 ns 0.579091595128766 Gnodes/s ( nodes: 102181082 )
[1005] 144238921 ns 0.708415462980342 Gnodes/s ( nodes: 102181082 )
[1006] 140306593 ns 0.728269996549628 Gnodes/s ( nodes: 102181082 )
[1007] 175162300 ns 0.583350880868771 Gnodes/s ( nodes: 102181082 )
[1008] 188737834 ns 0.541391621565393 Gnodes/s ( nodes: 102181082 )
[1009] 183385756 ns 0.55719203186097 Gnodes/s ( nodes: 102181082 )
[1010] 151700417 ns 0.673571530129677 Gnodes/s ( nodes: 102181082 )
[1011] 178927049 ns 0.571076774423301 Gnodes/s ( nodes: 102181082 )
[1012] 202494869 ns 0.504610721765992 Gnodes/s ( nodes: 102181082 )
[1013] 148699218 ns 0.687166236476106 Gnodes/s ( nodes: 102181082 )
[1014] 143169360 ns 0.713707751435084 Gnodes/s ( nodes: 102181082 )
[1015] 157502077 ns 0.648760219206506 Gnodes/s ( nodes: 102181082 )
[1016] 192059526 ns 0.53202819005187 Gnodes/s ( nodes: 102181082 )
[1017] 168474511 ns 0.606507663346178 Gnodes/s ( nodes: 102181082 )
[1018] 175901266 ns 0.580900207960982 Gnodes/s ( nodes: 102181082 )
[1019] 157313838 ns 0.649536514391061 Gnodes/s ( nodes: 102181082 )
[1020] 150576879 ns 0.678597422649463 Gnodes/s ( nodes: 102181082 )
[1021] 168614965 ns 0.60600245061285 Gnodes/s ( nodes: 102181082 )
[1022] 167702711 ns 0.609298927791334 Gnodes/s ( nodes: 102181082 )
[1023] 170019858 ns 0.600994984950523 Gnodes/s ( nodes: 102181082 )
[1024] 171299997 ns 0.596503699880392 Gnodes/s ( nodes: 102181082 )
[1025] 157091274 ns 0.650456765663509 Gnodes/s ( nodes: 102181082 )
[1026] 149424437 ns 0.683831132654694 Gnodes/s ( nodes: 102181082 )
[1027] 176174239 ns 0.580000132709527 Gnodes/s ( nodes: 102181082 )
[1028] 183937094 ns 0.555521889456403 Gnodes/s ( nodes: 102181082 )
[1029] 167512013 ns 0.609992562145379 Gnodes/s ( nodes: 102181082 )
[1030] 148146938 ns 0.689727937542658 Gnodes/s ( nodes: 102181082 )
[1031] 164438071 ns 0.621395528289796 Gnodes/s ( nodes: 102181082 )
[1032] 157020367 ns 0.650750497863758 Gnodes/s ( nodes: 102181082 )
[1033] 173667758 ns 0.588371055034867 Gnodes/s ( nodes: 102181082 )
[1034] 132114717 ns 0.773426945311475 Gnodes/s ( nodes: 102181082 )
[1035] 170447147 ns 0.599488368086325 Gnodes/s ( nodes: 102181082 )
[1036] 153742129 ns 0.664626427802362 Gnodes/s ( nodes: 102181082 )
[1037] 147858839 ns 0.691071854013408 Gnodes/s ( nodes: 102181082 )
[1038] 149570008 ns 0.683165584907905 Gnodes/s ( nodes: 102181082 )
[1039] 148227547 ns 0.689352850182429 Gnodes/s ( nodes: 102181082 )
[1040] 182170782 ns 0.560908181203284 Gnodes/s ( nodes: 102181082 )
[1041] 137307472 ns 0.744177141357609 Gnodes/s ( nodes: 102181082 )
[1042] 167782420 ns 0.609009465950008 Gnodes/s ( nodes: 102181082 )
[1043] 173088967 ns 0.590338504937753 Gnodes/s ( nodes: 102181082 )
[1044] 151087583 ns 0.676303637738384 Gnodes/s ( nodes: 102181082 )
[1045] 172257528 ns 0.593187904101352 Gnodes/s ( nodes: 102181082 )
[1046] 146800445 ns 0.696054306919846 Gnodes/s ( nodes: 102181082 )
[1047] 166214505 ns 0.614754301978639 Gnodes/s ( nodes: 102181082 )
[1048] 151532135 ns 0.674319556046643 Gnodes/s ( nodes: 102181082 )
[1049] 151369088 ns 0.675045898406946 Gnodes/s ( nodes: 102181082 )
[1050] 160809287 ns 0.635417791511009 Gnodes/s ( nodes: 102181082 )
[1051] 144764032 ns 0.70584578633455 Gnodes/s ( nodes: 102181082 )
[1052] 189312145 ns 0.539749216829169 Gnodes/s ( nodes: 102181082 )
[1053] 154149760 ns 0.662868900996018 Gnodes/s ( nodes: 102181082 )
[1054] 149616626 ns 0.682952722112581 Gnodes/s ( nodes: 102181082 )
[1055] 167929090 ns 0.608477554424906 Gnodes/s ( nodes: 102181082 )
[1056] 170810202 ns 0.598214162875353 Gnodes/s ( nodes: 102181082 )
[1057] 165340324 ns 0.618004607272936 Gnodes/s ( nodes: 102181082 )
[1058] 168005963 ns 0.608199138741284 Gnodes/s ( nodes: 102181082 )
[1059] 157963525 ns 0.646865040521222 Gnodes/s ( nodes: 102181082 )
[1060] 179948867 ns 0.567833983639364 Gnodes/s ( nodes: 102181082 )
[1061] 163524671 ns 0.624866458223909 Gnodes/s ( nodes: 102181082 )
[1062] 171768710 ns 0.594875993421619 Gnodes/s ( nodes: 102181082 )
[1063] 144197994 ns 0.708616529020508 Gnodes/s ( nodes: 102181082 )
[1064] 166595851 ns 0.613347099502496 Gnodes/s ( nodes: 102181082 )
[1065] 178206407 ns 0.57338612971418 Gnodes/s ( nodes: 102181082 )
[1066] 163507873 ns 0.624930653950835 Gnodes/s ( nodes: 102181082 )
[1067] 138917836 ns 0.735550487555824 Gnodes/s ( nodes: 102181082 )
[1068] 139504425 ns 0.732457640680573 Gnodes/s ( nodes: 102181082 )
[1069] 155322814 ns 0.657862675601538 Gnodes/s ( nodes: 102181082 )
[1070] 155796652 ns 0.655861860240745 Gnodes/s ( nodes: 102181082 )
